l_listing_id,l_name,l_host_id,l_host_since,l_host_location,l_host_response_time,l_host_response_rate,l_host_acceptance_rate,l_host_is_superhost,l_host_total_listings_count,l_host_has_profile_pic,l_host_identity_verified,l_neighbourhood,l_district,l_city,l_latitude,l_longitude,l_property_type,l_room_type,l_accommodates,l_bedrooms,l_amenities,l_price,l_minimum_nights,l_maximum_nights,l_review_scores_rating,l_review_scores_accuracy,l_review_scores_cleanliness,l_review_scores_checkin,l_review_scores_communication,l_review_scores_location,l_review_scores_value,l_instant_bookable,r_lisitng_id,r_review_id,r_date,r_reviewer_id
29622967,heart of SÄ°sli -  there is all you need,88014935,2016-08-04,"Istanbul, Istanbul, Turkey",within a day,1,null,f,0,t,f,Sisli,null,Istanbul,41.07068,28.98717,Entire apartment,Entire place,3,1,"[""Washer"", ""Iron"", ""Indoor fireplace"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Heating"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Hot water"", ""Long term stays allowed"", ""Dedicated workspace"", ""Elevator"", ""Dryer"", ""Hair dryer""]",150,3,180,60,6,6,6,6,6,6,f,29622967,343290049,2018-10-31,163892406
29622967,heart of SÄ°sli -  there is all you need,88014935,2016-08-04,"Istanbul, Istanbul, Turkey",within a day,1,null,f,0,t,f,Sisli,null,Istanbul,41.07068,28.98717,Entire apartment,Entire place,3,1,"[""Washer"", ""Iron"", ""Indoor fireplace"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Heating"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""TV"", ""Hot water"", ""Long term stays allowed"", ""Dedicated workspace"", ""Elevator"", ""Dryer"", ""Hair dryer""]",150,3,180,60,6,6,6,6,6,6,f,29622967,471837265,2019-06-18,796342
29669812,Luxury room in the heart of Saint-Germain,98336830,2016-10-06,"Paris, Ile-de-France, France",within an hour,0.99,0.98,f,5,t,t,Luxembourg,null,Paris,48.85101,2.33924,Room in boutique hotel,Hotel room,2,1,"[""Essentials"", ""Air conditioning"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Building staff"", ""TV"", ""Iron"", ""Bathtub"", ""First aid kit"", ""Ethernet connection"", ""Heating"", ""Hair dryer"", ""Fire extinguisher"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets""]",97,1,1125,20,4,6,4,4,6,4,t,29669812,359178598,2018-12-16,84453923
29691443,Manly Lodge One Bedroom Suite,221961316,2018-10-22,"Manly, New South Wales, Australia",a few days or more,0.38,1,f,10,t,f,Manly,null,Sydney,-33.80001,151.28827,Room in boutique hotel,Private room,3,1,"[""Washer"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Fire extinguisher""]",305,1,1125,20,2,2,10,6,10,2,t,29691443,424062496,2019-03-15,248988263
29698342,Appartement 6 personnes Ã  10 min des Champs,172770046,2018-02-11,"Paris, Ile-de-France, France",null,null,null,f,1,t,t,Batignolles-Monceau,null,Paris,48.87837,2.2932,Entire apartment,Entire place,6,2,"[""Ethernet connection"", ""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",160,2,1125,60,10,4,10,10,10,6,t,29698342,347289874,2018-11-11,20438745
29698342,Appartement 6 personnes Ã  10 min des Champs,172770046,2018-02-11,"Paris, Ile-de-France, France",null,null,null,f,1,t,t,Batignolles-Monceau,null,Paris,48.87837,2.2932,Entire apartment,Entire place,6,2,"[""Ethernet connection"", ""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",160,2,1125,60,10,4,10,10,10,6,t,29698342,360763374,2018-12-21,129592781
29698504,Private room in 3 bedroom house,24864621,2014-12-15,"Cape Town, Western Cape, South Africa",null,null,null,f,1,t,f,Ward 58,null,Cape Town,-33.99278,18.48878,Private room in house,Private room,2,1,"[""Iron"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Essentials"", ""Cooking basics"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Wifi"", ""Hangers"", ""TV""]",439,1,7,60,7,6,10,9,10,6,f,29698504,583016145,2019-12-28,320891704
29698504,Private room in 3 bedroom house,24864621,2014-12-15,"Cape Town, Western Cape, South Africa",null,null,null,f,1,t,f,Ward 58,null,Cape Town,-33.99278,18.48878,Private room in house,Private room,2,1,"[""Iron"", ""Lock on bedroom door"", ""Hot water"", ""Heating"", ""Essentials"", ""Cooking basics"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Wifi"", ""Hangers"", ""TV""]",439,1,7,60,7,6,10,9,10,6,f,29698504,436103176,2019-04-12,153016060
29717878,Sea you pool villa Hua Hin,223606679,2018-11-01,TH,null,null,null,f,1,t,f,Bang Khae,null,Bangkok,13.68853,100.40982,Entire apartment,Entire place,2,1,"[""Air conditioning"", ""Shampoo"", ""Dedicated workspace"", ""Elevator"", ""Wifi"", ""Free parking on premises"", ""Fire extinguisher"", ""TV"", ""Hot tub"", ""Smoke alarm"", ""Private entrance"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""First aid kit"", ""Long term stays allowed"", ""Hangers"", ""Carbon monoxide alarm"", ""Essentials""]",2445,1,1125,20,2,2,2,2,2,2,t,29717878,579163455,2019-12-20,37051772
29810492,Manly Lodge Studio Suite,221961316,2018-10-22,"Manly, New South Wales, Australia",a few days or more,0.38,1,f,10,t,f,Manly,null,Sydney,-33.80001,151.28827,Room in boutique hotel,Entire place,2,1,"[""Washer"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""First aid kit"", ""Bathtub"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Fire extinguisher""]",270,1,1125,60,6,6,8,6,10,8,t,29810492,421176321,2019-03-08,81010232
29827529,Wooden house in cihangir,223997925,2018-11-03,"BeyoÄŸlu, Istanbul, Turkey",null,null,null,f,1,t,f,Beyoglu,null,Istanbul,41.03039,28.98547,Private room in townhouse,Private room,1,3,"[""Hot water"", ""Washer"", ""Kitchen"", ""Free parking on premises"", ""Shampoo"", ""Hangers"", ""Iron"", ""Essentials"", ""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Heating""]",70,1,10,60,6,4,2,10,10,6,f,29827529,424253360,2019-03-16,16298533
29841295,Room 5 . Peaceful Tranquillity Accommodation,219612559,2018-10-09,AU,null,null,null,f,10,t,t,Bankstown,null,Sydney,-33.92254,151.02838,Private room in apartment,Private room,2,1,"[""Washer"", ""Iron"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Fire extinguisher""]",90,1,14,60,6,8,6,6,6,6,f,29841295,585596770,2019-12-31,249824404
29841295,Room 5 . Peaceful Tranquillity Accommodation,219612559,2018-10-09,AU,null,null,null,f,10,t,t,Bankstown,null,Sydney,-33.92254,151.02838,Private room in apartment,Private room,2,1,"[""Washer"", ""Iron"", ""Free parking on premises"", ""Smoke alarm"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Essentials"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""Elevator"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Fire extinguisher""]",90,1,14,60,6,8,6,6,6,6,f,29841295,406339206,2019-01-29,121923881
29892358,RODALE SQUARE,221193320,2018-10-17,"Cape Town, Western Cape, South Africa",within an hour,1,1,f,1,t,f,Ward 55,null,Cape Town,-33.89351,18.49744,Entire apartment,Entire place,4,2,"[""Hair dryer"", ""Long term stays allowed"", ""Iron"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Wifi"", ""TV""]",550,2,31,60,6,6,6,6,6,6,t,29892358,366097472,2019-01-02,231403824
29892358,RODALE SQUARE,221193320,2018-10-17,"Cape Town, Western Cape, South Africa",within an hour,1,1,f,1,t,f,Ward 55,null,Cape Town,-33.89351,18.49744,Entire apartment,Entire place,4,2,"[""Hair dryer"", ""Long term stays allowed"", ""Iron"", ""Private entrance"", ""Essentials"", ""Free parking on premises"", ""Kitchen"", ""Wifi"", ""TV""]",550,2,31,60,6,6,6,6,6,6,t,29892358,703453114,2020-10-25,76922948
29935463,"Paris 8Ã¨me : 4 chambres, 140m2, terrasse et jardin",9372536,2013-10-11,"Brussels, Brussels, Belgium",null,null,null,f,1,t,t,Elysee,null,Paris,48.88036,2.31875,Entire condominium,Entire place,8,4,"[""Free parking on premises"", ""Shampoo"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",199,7,1125,60,10,6,10,6,10,4,f,29935463,364779617,2018-12-31,896142
29960235,Canal Cottage Marina da Gama,4495038,2012-12-26,"Cape Town, Western Cape, South Africa",null,null,null,f,1,t,f,Ward 64,null,Cape Town,-34.08778,18.47773,Entire guest suite,Entire place,2,1,"[""Hair dryer"", ""Dryer"", ""Microwave"", ""Long term stays allowed"", ""Private entrance"", ""Cooking basics"", ""Essentials"", ""Luggage dropoff allowed"", ""Washer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Kitchen"", ""Free parking on premises"", ""Refrigerator"", ""Wifi"", ""Hangers"", ""TV"", ""Host greets you""]",700,1,56,20,4,2,2,4,6,2,f,29960235,367658353,2019-01-05,170877190
29964408,Enjoy Stunning 1BR Modern Apartment Darlinghurst,100562671,2016-10-20,"London, England, United Kingdom",null,null,null,f,1,t,f,Sydney,null,Sydney,-33.87697,151.21751,Entire apartment,Entire place,3,1,"[""Patio or balcony"", ""Coffee maker"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Washer"", ""Iron"", ""Essentials"", ""Cooking basics"", ""Private entrance"", ""Kitchen"", ""Refrigerator"", ""Dishwasher"", ""Oven"", ""Beach essentials"", ""Stove"", ""Microwave"", ""Hot water"", ""Dryer"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",130,2,10,60,5,5,8,7,8,6,t,29964408,363983894,2018-12-29,221641063
29964408,Enjoy Stunning 1BR Modern Apartment Darlinghurst,100562671,2016-10-20,"London, England, United Kingdom",null,null,null,f,1,t,f,Sydney,null,Sydney,-33.87697,151.21751,Entire apartment,Entire place,3,1,"[""Patio or balcony"", ""Coffee maker"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Washer"", ""Iron"", ""Essentials"", ""Cooking basics"", ""Private entrance"", ""Kitchen"", ""Refrigerator"", ""Dishwasher"", ""Oven"", ""Beach essentials"", ""Stove"", ""Microwave"", ""Hot water"", ""Dryer"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Smoke alarm""]",130,2,10,60,5,5,8,7,8,6,t,29964408,362204790,2018-12-25,123706671
29982745,Charmant studio 17Ã¨me,157306371,2017-11-03,FR,null,null,null,f,1,t,t,Batignolles-Monceau,null,Paris,48.88442,2.31661,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Free street parking"", ""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Keypad"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",90,3,1125,60,5,5,9,8,10,7,f,29982745,532540961,2019-09-20,268468633
29982745,Charmant studio 17Ã¨me,157306371,2017-11-03,FR,null,null,null,f,1,t,t,Batignolles-Monceau,null,Paris,48.88442,2.31661,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Free street parking"", ""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Keypad"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",90,3,1125,60,5,5,9,8,10,7,f,29982745,544560181,2019-10-10,143276288
29988228,New apartment with great location in Bondi,212111697,2018-08-27,"Sydney, New South Wales, Australia",within a few hours,0.88,1,f,2,t,t,Waverley,null,Sydney,-33.89342,151.26132,Entire apartment,Entire place,2,1,"[""Washer"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Private entrance"", ""Dryer"", ""Essentials"", ""Free street parking"", ""Kitchen"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""TV"", ""Fire extinguisher""]",90,31,64,20,2,6,2,2,10,2,t,29988228,357634369,2018-12-11,33330040
30070442,ï¼ˆæ•´å¥—ï¼‰æ‚‰å°¼æœºåœºé™„è¿‘çš„ä¼˜è´¨å…¬å¯“Apartments near Sydney airport,224693905,2018-11-07,China,null,null,null,f,2,t,t,Rockdale,null,Sydney,-33.93143,151.15277,Entire apartment,Entire place,3,2,"[""Long term stays allowed"", ""Hot water"", ""Essentials"", ""Gym"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""Pool"", ""Shampoo"", ""Wifi""]",106,3,1125,60,8,6,10,6,10,6,f,30070442,363962778,2018-12-29,123796647
30099313,Bright & sunny apartment with harbour & city views,162061166,2017-12-10,"Bondi Junction, New South Wales, Australia",null,null,null,f,1,t,f,Waverley,null,Sydney,-33.89131,151.24594,Entire apartment,Entire place,2,1,"[""Bathtub"", ""Children\u2019s books and toys"", ""High chair"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Hot tub"", ""Heating"", ""Fire extinguisher"", ""Washer"", ""Iron"", ""Window guards"", ""Free parking on premises"", ""Room-darkening shades"", ""Essentials"", ""Baby bath"", ""Private entrance"", ""Host greets you"", ""Kitchen"", ""Elevator"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Game console"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Dedicated workspace"", ""Outlet covers"", ""Hangers"", ""Pool"", ""Table corner guards"", ""Children\u2019s dinnerware"", ""Wifi"", ""Smoke alarm""]",250,7,1125,60,6,8,10,10,10,8,f,30099313,365894808,2019-01-01,44670828
30137406,Modern master room available 15min from CBD/Coogee,96210934,2016-09-21,"New South Wales, Australia",null,null,null,f,3,t,t,Sydney,null,Sydney,-33.91057,151.21205,Private room in apartment,Private room,2,1,"[""Patio or balcony"", ""Gym"", ""Bed linens"", ""Cleaning before checkout"", ""Hot tub"", ""TV"", ""Washer"", ""Essentials"", ""Cooking basics"", ""Host greets you"", ""Extra pillows and blankets"", ""Kitchen"", ""Elevator"", ""Refrigerator"", ""Oven"", ""Dishwasher"", ""Stove"", ""Microwave"", ""Hot water"", ""Dryer"", ""Free street parking"", ""Dishes and silverware"", ""Pool"", ""Wifi"", ""Smoke alarm""]",70,1,4,60,8,8,6,4,8,6,f,30137406,367881349,2019-01-05,226154873
30143272,Bed in 6 bed Female Dorm Ensuite,34494372,2015-05-29,"Istanbul, Istanbul, Turkey",within an hour,0.9,0.95,t,10,t,t,Fatih,null,Istanbul,41.00515,28.97944,Room in hostel,Hotel room,1,1,"[""First aid kit"", ""Fire extinguisher"", ""Breakfast"", ""Air conditioning"", ""Smoke alarm"", ""Hot water"", ""Free parking on premises"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Essentials"", ""Beachfront"", ""Shampoo""]",90,1,1125,20,2,3,6,8,10,3,t,30143272,468697734,2019-06-13,103691631
30143272,Bed in 6 bed Female Dorm Ensuite,34494372,2015-05-29,"Istanbul, Istanbul, Turkey",within an hour,0.9,0.95,t,10,t,t,Fatih,null,Istanbul,41.00515,28.97944,Room in hostel,Hotel room,1,1,"[""First aid kit"", ""Fire extinguisher"", ""Breakfast"", ""Air conditioning"", ""Smoke alarm"", ""Hot water"", ""Free parking on premises"", ""Heating"", ""Wifi"", ""Long term stays allowed"", ""Essentials"", ""Beachfront"", ""Shampoo""]",90,1,1125,20,2,3,6,8,10,3,t,30143272,356449763,2018-12-08,73395285
30153101,2BR - Great Deal in the Trendy East Village,855079,2011-07-22,"New York, New York, United States",null,null,null,f,1,t,t,East Village,Manhattan,New York,40.72696,-73.98424,Entire apartment,Entire place,4,2,"[""Iron"", ""Essentials"", ""Hangers"", ""Washer"", ""Smoke alarm"", ""Dedicated workspace"", ""Dryer"", ""Shampoo"", ""Heating"", ""Wifi"", ""Host greets you"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",150,30,1125,60,7,7,6,6,6,6,t,30153101,358494113,2018-12-14,220461992
30153101,2BR - Great Deal in the Trendy East Village,855079,2011-07-22,"New York, New York, United States",null,null,null,f,1,t,t,East Village,Manhattan,New York,40.72696,-73.98424,Entire apartment,Entire place,4,2,"[""Iron"", ""Essentials"", ""Hangers"", ""Washer"", ""Smoke alarm"", ""Dedicated workspace"", ""Dryer"", ""Shampoo"", ""Heating"", ""Wifi"", ""Host greets you"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",150,30,1125,60,7,7,6,6,6,6,t,30153101,363873683,2018-12-29,60886469
30153469,Quarto triagem,226389249,2018-11-18,"BrasÃ­lia, Federal District, Brazil",null,null,null,f,2,t,f,Rocha,null,Rio de Janeiro,-22.8946,-43.24898,Private room in apartment,Private room,2,1,"[""Cleaning before checkout"", ""Kitchen"", ""Washer"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Essentials"", ""Luggage dropoff allowed"", ""TV"", ""Iron"", ""Free parking on premises"", ""Fire extinguisher"", ""Lock on bedroom door""]",90,1,1125,50,4,5,10,8,2,4,t,30153469,614831091,2020-03-06,337685307
30153469,Quarto triagem,226389249,2018-11-18,"BrasÃ­lia, Federal District, Brazil",null,null,null,f,2,t,f,Rocha,null,Rio de Janeiro,-22.8946,-43.24898,Private room in apartment,Private room,2,1,"[""Cleaning before checkout"", ""Kitchen"", ""Washer"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Essentials"", ""Luggage dropoff allowed"", ""TV"", ""Iron"", ""Free parking on premises"", ""Fire extinguisher"", ""Lock on bedroom door""]",90,1,1125,50,4,5,10,8,2,4,t,30153469,421030275,2019-03-08,238220137
30166387,Charming Terraced Penthouse Rio de Janeiro,220726872,2018-10-15,IT,within a day,0.5,1,f,5,t,f,Copacabana,null,Rio de Janeiro,-22.96867,-43.18985,Entire apartment,Entire place,10,3,"[""Elevator"", ""Kitchen"", ""Washer"", ""Air conditioning"", ""Pool"", ""Long term stays allowed"", ""TV"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Heating""]",581,3,1125,20,2,2,2,2,2,2,t,30166387,620639605,2020-03-23,218971492
30179254,Bondi Beach apartment,5534934,2013-03-19,"Melbourne, Victoria, Australia",null,null,null,f,2,t,t,Waverley,null,Sydney,-33.89347,151.27238,Private room in apartment,Private room,2,2,"[""Washer"", ""Iron"", ""Microwave"", ""Long term stays allowed"", ""Lockbox"", ""Dryer"", ""Essentials"", ""Free street parking"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cooking basics"", ""Hangers"", ""First aid kit"", ""Kitchen"", ""Refrigerator"", ""Shampoo"", ""Wifi"", ""TV"", ""Stove""]",270,3,1125,60,8,8,10,10,10,10,t,30179254,586544973,2020-01-02,206529887
30214389,Stylish 2 Bed 2 Bath moments from Pitt Street Mall,225993974,2018-11-16,"Haymarket, New South Wales, Australia",null,null,0.75,f,4,t,f,Sydney,null,Sydney,-33.87935,151.20813,Private room in serviced apartment,Private room,4,2,"[""Patio or balcony"", ""Building staff"", ""Gym"", ""Bed linens"", ""Cleaning before checkout"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Fire extinguisher"", ""Heating"", ""Washer"", ""Iron"", ""Luggage dropoff allowed"", ""Essentials"", ""Cable TV"", ""Extra pillows and blankets"", ""Kitchen"", ""Elevator"", ""Refrigerator"", ""Dishwasher"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Microwave"", ""Hot water"", ""Air conditioning"", ""Dryer"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Wifi"", ""Paid parking on premises"", ""Smoke alarm""]",347,1,1125,60,6,6,8,8,10,6,t,30214389,618206446,2020-03-14,47003451
30292179,Westmead share House,225319445,2018-11-11,"Pemulwuy, New South Wales, Australia",within an hour,1,0.8,f,6,t,t,Holroyd,null,Sydney,-33.81908,150.98881,Private room in house,Private room,16,1,"[""Washer"", ""Free parking on premises"", ""Microwave"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Free street parking"", ""Refrigerator"", ""TV"", ""Heating""]",46,1,365,47,5,3,5,3,9,5,f,30292179,366613575,2019-01-03,232439805
30292179,Westmead share House,225319445,2018-11-11,"Pemulwuy, New South Wales, Australia",within an hour,1,0.8,f,6,t,t,Holroyd,null,Sydney,-33.81908,150.98881,Private room in house,Private room,16,1,"[""Washer"", ""Free parking on premises"", ""Microwave"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Free street parking"", ""Refrigerator"", ""TV"", ""Heating""]",46,1,365,47,5,3,5,3,9,5,f,30292179,417617316,2019-02-28,146837065
30292179,Westmead share House,225319445,2018-11-11,"Pemulwuy, New South Wales, Australia",within an hour,1,0.8,f,6,t,t,Holroyd,null,Sydney,-33.81908,150.98881,Private room in house,Private room,16,1,"[""Washer"", ""Free parking on premises"", ""Microwave"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Air conditioning"", ""Free street parking"", ""Refrigerator"", ""TV"", ""Heating""]",46,1,365,47,5,3,5,3,9,5,f,30292179,607552082,2020-02-18,326531079
30351969,Mixed Dorm 12 Bed - Feels like a Freedom,59266675,2016-02-18,"Bangkok, Thailand",null,null,1,f,9,t,t,Phra Nakhon,null,Bangkok,13.7623,100.49715,Room in hostel,Hotel room,12,1,"[""Air conditioning"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Bed linens"", ""Hot water"", ""Fire extinguisher"", ""Refrigerator"", ""Cleaning before checkout"", ""Oven"", ""Long term stays allowed"", ""Kitchen"", ""Shampoo"", ""Hair dryer"", ""Breakfast"", ""Hangers"", ""First aid kit"", ""Essentials""]",310,1,90,40,8,2,10,10,10,6,t,30351969,485432458,2019-07-10,269889688
30376285,Suite em Copacabana,44020245,2015-09-12,"Rio de Janeiro, State of Rio de Janeiro, Brazil",null,null,null,f,6,t,f,Copacabana,null,Rio de Janeiro,-22.97291,-43.19192,Private room in apartment,Private room,2,4,"[""Elevator"", ""Dedicated workspace"", ""Kitchen"", ""Washer"", ""Hot water"", ""Long term stays allowed"", ""Essentials"", ""Wifi"", ""Iron"", ""TV"", ""Dryer"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door""]",250,5,1125,60,8,6,10,10,10,10,f,30376285,365562563,2019-01-01,232051583
30376918,Leafy Apartment Next To Park And Beach!,3007414,2012-07-21,"Sydney, New South Wales, Australia",null,null,null,f,2,t,t,Randwick,null,Sydney,-33.9039,151.24102,Entire apartment,Entire place,4,2,"[""Washer"", ""Free parking on premises"", ""Long term stays allowed"", ""Lockbox"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""First aid kit"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Carbon monoxide alarm""]",150,2,30,40,6,2,10,10,10,4,f,30376918,365015054,2018-12-31,6889432
30396100,Private Beautiful Bedroom in Prime Bushwick!,216235179,2018-09-19,US,within an hour,0.94,0.96,f,26,t,t,Bushwick,Brooklyn,New York,40.70048,-73.91977,Private room in apartment,Private room,1,1,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Garden or backyard""]",34,30,365,50,7,6,7,6,8,6,t,30396100,446060188,2019-04-30,80352271
30396100,Private Beautiful Bedroom in Prime Bushwick!,216235179,2018-09-19,US,within an hour,0.94,0.96,f,26,t,t,Bushwick,Brooklyn,New York,40.70048,-73.91977,Private room in apartment,Private room,1,1,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Cleaning before checkout"", ""Garden or backyard""]",34,30,365,50,7,6,7,6,8,6,t,30396100,430406167,2019-03-30,17347182
30426500,Fantastic 3 Bedroom Luxury Apartment Near CBD,166917869,2018-01-10,"Burwood, New South Wales, Australia",null,null,1,f,5,t,t,Botany Bay,null,Sydney,-33.92584,151.22679,Entire condominium,Entire place,7,3,"[""Washer"", ""Long term stays allowed"", ""Smoke alarm"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Shampoo"", ""Wifi"", ""TV""]",125,3,1125,50,6,9,9,10,6,6,t,30426500,616168983,2020-03-09,338128083
30426500,Fantastic 3 Bedroom Luxury Apartment Near CBD,166917869,2018-01-10,"Burwood, New South Wales, Australia",null,null,1,f,5,t,t,Botany Bay,null,Sydney,-33.92584,151.22679,Entire condominium,Entire place,7,3,"[""Washer"", ""Long term stays allowed"", ""Smoke alarm"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Shampoo"", ""Wifi"", ""TV""]",125,3,1125,50,6,9,9,10,6,6,t,30426500,364992603,2018-12-31,27702846
30439742,Private Room in The Center Of Besiktas,185637946,2018-04-22,"BeÅŸiktaÅŸ, Istanbul, Turkey",null,null,null,f,2,t,t,Besiktas,null,Istanbul,41.04659,29.00575,Private room in house,Private room,1,1,"[""Washer"", ""Smart lock"", ""Iron"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Free street parking"", ""Breakfast"", ""Heating"", ""Essentials"", ""Waterfront"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Hot water"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Elevator"", ""Dryer"", ""Hair dryer""]",110,2,6,20,2,2,2,2,6,2,f,30439742,365248531,2019-01-01,128251742
30503788,UGO BETTI,100468073,2016-10-20,"Rome, Lazio, Italy",within a few hours,1,null,f,3,t,f,XII Monte Verde,null,Rome,41.87307,12.4572,Private room in guest suite,Private room,1,1,"[""Elevator"", ""Dedicated workspace"", ""TV"", ""Wifi"", ""Essentials"", ""Hangers"", ""Hair dryer"", ""Air conditioning"", ""Long term stays allowed"", ""Iron"", ""Kitchen"", ""Heating""]",25,3,30,20,2,10,2,2,10,6,t,30503788,524698761,2019-09-06,219720375
